612F38F6-DF77-47B8-B339-71EEFEA44B06	ANISAMA WORLD 2024 in Shanghai	久事体育场馆旗忠网球中心	2024-11-16 16:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
82066548-8915-42EF-9E0D-7282EEED5730	大橋彩香 変革Delight/美味しいセレナーデNEMOアルバム発売記念イベント【東京会場】②	タワーレコード渋谷店B1F CUTUP STUDIO	2024-10-05 15:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
59535652-2945-4BB5-9A5B-755E99983480	BiliBili World 成都站 主舞台 大桥彩香	成都世纪城新国际会展中心	2019-12-21 11:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
DBDCD3DF-9582-4B20-B332-75C0313AF53C	大橋彩香 ワンマンライブ2016 「Start Up!」	Zepp DiverCity (TOKYO)	2016-06-05 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
58E74FF5-CE7A-4809-9C9F-765A9495E321	大橋彩香 1stワンマンライブTOUR2017「OVERSTEP!!」 北海道	札幌cube garden	2017-03-18 17:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
67FA9EDC-C6B0-4378-AAFB-7904B96617C7	オダイバ!!超次元音楽祭 －ヨコハマからハッピーバレンタインフェス2021－2/13	ぴあアリーナMM	2021-02-13 15:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
EC4F83BC-6FA8-4052-BB01-7A3D977A2617	「政宗くんのリベンジR」スペシャルイベント「～政宗くんと食欲の愛姫 ランチタイム～」（昼の部）	幕張国際研修センター 4Fシンポジウムホール	2024-01-20 14:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
87140F1C-8047-4A92-AB4B-7B5D2D441A1B	Lemino presents ANIMAX MUSIX 2024 FALL	横浜アリーナ	2024-11-23 14:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
565A9479-1DAB-4793-B9DE-7D19A6CEB7E3	Animelo Summer Live 2019 -STORY- 2日目	さいたまスーパーアリーナ	2019-08-31 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
1C2F3FBB-313C-484B-A8BF-7D19B3C0F18B	大橋彩香 4thアルバム「Reflection」リリースイベント@ダイバーシティ東京 プラザ フェスティバル広場	ダイバーシティ東京プラザ 2Fフェスティバル広場	2024-04-20 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
F5726B31-CEB0-4DD4-ADDB-7D3268C9F184	さばげぶっ！ ゲスかわ☆ガールズ JAPAN TOUR 2015 FINAL 昼の部	舞浜アンフィシアター	2015-02-15 14:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
D50274F0-9D74-4F7A-8A93-7EA338A9EA7B	Sakura Matsuri Anime Garden 2019 Anisong Concert Day 2	Gardens by the Bay	2019-03-31 19:15:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
37EC94BE-99FE-4A5F-A766-7F96FC2A29CA	メ～テレアニソンLIVE	愛知県芸術劇場 大ホール	2022-06-04 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
F37BB992-98D1-4CDF-A38F-7FC57201F8B9	Animelo Summer Live 2018 “OK!” 2日目	さいたまスーパーアリーナ	2018-08-25 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
171BD2E8-CA08-4D32-94C1-810375265C37	大橋彩香 バースデーイベント ～はっしーバースデー2018～	メルパルクホール東京	2018-09-24 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
E097DFB3-CA55-489B-92D1-81184585D539	BILIBILI MACRO LINK - STAR PHASE × ANISONG WORLD MATSURI 2018	梅赛德斯-奔驰文化中心（メルセデス・ベンツアリーナ）	2018-07-21 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
5979FD4B-3101-4577-AE67-81D9AF930A43	大橋彩香 9thシングル「ダイスキ。」発売記念＆アーティストデビュー5周年記念ハイタッチ会 AKIHABARAゲーマーズ本店 第一回	ゲーマーズ本店	2019-08-24 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
D80AEFF6-BEB8-4CA5-9B3D-83895F85619F	AnimeJapan 2014 1日目 BLUEステージ Program6「Anisong Ichiban!! in AnimeJapan」	東京ビッグサイト(東京国際展示場)	2014-03-22 15:40:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
3385CC6E-C8CB-4296-B68F-84C5DBBB17CF	15th Anniversary Live ランティス祭り2014 ～つなぐぜ！アニソンの“わ”！～ 関東公演 1日目	潮風公園・太陽の広場(お台場)	2014-09-13 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
9C351B42-8A36-4A4C-91AC-86D0F0CD1801	大橋彩香セカンドシングル「ENERGY☆SMILE」 発売記念イベント 大宮	アニメイト大宮	2015-03-28 11:00:00.000	2025-06-23 23:35:35.547	2025-06-23 23:35:35.547
CBAD1299-7B0C-47E4-975B-8905E914DCC7	animeloLIVE! Presents アニソンCLUB!-i vol.05	ニコニコ本社(池袋)B2F イベントスペース	2015-04-24 20:00:00.000	2025-10-07 00:11:29.803	2025-10-18 19:48:48.033
2FAA4D9F-0304-4D4E-A031-892877262B6A	Anisong Ichiban!! presented by HoriPro in KOKURA	あるあるCity 7F あるある劇場(旧 あるあるYY劇場)(閉館)	2014-11-02 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
